ISBN,Book-Rating,Total-Reviewers
0425178579,7.75,28
0425178765,7.3023255813953485,43
0425178951,7.607142857142857,28
0425179184,7.25,12
0425179230,7.071428571428571,14
0425179451,7.7272727272727275,11
0425179559,7.846153846153846,13
0425179613,7.8,40
0425179672,7.464285714285714,28
0425179885,7.027777777777778,36
0425180050,6.857142857142857,21
042518045X,7.583333333333333,12
0425180638,7.2823529411764705,85
0425180964,7.645833333333333,48
042518109X,7.666666666666667,21
0425181103,7.6571428571428575,35
0425181111,7.571428571428571,28
0425181464,7.391304347826087,23
0425181685,7.523809523809524,21
0425182150,7.909090909090909,11
0425182673,6.333333333333333,18
042518286X,7.435897435897436,39
0425182878,7.762711864406779,59
0425182886,7.461538461538462,26
0425182908,5.338028169014085,71
0425183181,7.0,11
042518336X,8.25,12
0425183750,7.8125,16
0425183971,8.054054054054054,37
042518403X,6.857142857142857,14
0425184056,7.714285714285714,14
0425184129,7.225806451612903,31
0425184226,7.611111111111111,36
0425184234,7.470588235294118,17
0425184943,7.28,25
0425185710,7.225,40
042518630X,7.454545454545454,33
0425186709,6.166666666666667,12
0425187055,6.4,15
0425187144,7.909090909090909,11
0425188361,8.0,16
0425188787,7.592592592592593,27
0425188809,8.5,20
0425189031,7.6,35
042518904X,7.764705882352941,17
0425189414,6.846153846153846,13
0425189864,7.866666666666666,30
0425190641,7.304347826086956,23
0425190919,6.166666666666667,12
0425191184,6.78125,32
0425191583,8.217391304347826,23
0425191729,6.928571428571429,14
0425192032,8.38888888888889,18
0425192725,7.722222222222222,54
0425192733,6.121212121212121,33
0425192741,6.818181818181818,11
0425192938,7.75,16
0425194515,7.5,14
042519485X,7.785714285714286,14
0425195449,8.0,12
0432534220,7.175,40
0439010772,7.5,16
0439049962,7.25,16
0439049989,8.071428571428571,14
0439064864,8.920634920634921,126
0439064872,8.783068783068783,189
043912042X,7.875,16
0439136350,9.035460992907801,141
0439136369,9.082706766917294,133
0439139597,9.262773722627736,137
0439139600,8.954545454545455,110
0439324599,7.8,15
043935806X,9.03864734299517,207
043936213X,9.236363636363636,55
0439404371,8.025641025641026,39
0439420105,8.909090909090908,11
0439425220,9.869565217391305,23
0440108268,7.606060606060606,33
0440110653,7.357142857142857,14
0440111498,8.583333333333334,24
0440111811,7.25,20
044011585X,6.947368421052632,19
0440117437,6.916666666666667,12
0440117658,7.818181818181818,11
0440118700,7.25,12
0440122090,7.857142857142857,35
0440123925,6.6923076923076925,13
0440124344,6.142857142857143,14
0440126894,7.363636363636363,11
0440127793,7.617647058823529,34
0440131480,8.043478260869565,23
0440136482,6.933333333333334,15
0440145465,7.866666666666666,15
0440146577,6.583333333333333,12
0440147956,8.4,15
0440158532,8.642857142857142,14
0440166497,7.6,15
0440167531,7.285714285714286,14
0440168724,7.875,16
0440170796,8.333333333333334,12
0440170842,7.25,12
0440173701,7.5,14
0440174643,9.333333333333334,21
0440176484,7.181818181818182,22
0440177049,7.909090909090909,11
0440178002,8.37037037037037,27
0440180295,8.337349397590362,83
0440183057,8.0,21
0440184053,7.555555555555555,18
0440184622,8.0,17
0440185327,7.266666666666667,15
0440186560,6.538461538461538,13
0440193613,7.444444444444445,18
0440194784,8.5,12
0440195934,8.0,15
0440200563,7.0,24
0440200989,7.516129032258065,31
0440201926,7.095238095238095,21
0440201969,8.714285714285714,14
0440202043,8.076923076923077,39
044020352X,8.083333333333334,12
0440203856,7.846153846153846,13
0440204194,7.551724137931035,29
0440204208,7.318181818181818,22
0440204399,7.933333333333334,15
0440204429,7.363636363636363,11
0440204887,8.444444444444445,45
0440205573,6.666666666666667,12
044020562X,7.954545454545454,22
0440206154,7.9640718562874255,167
0440207622,6.809523809523809,21
0440207770,7.24,25
0440208149,7.769230769230769,13
0440208459,7.588235294117647,17
0440209412,8.176470588235293,17
0440209803,6.1875,16
0440210690,7.684210526315789,19
0440211263,8.0625,80
044021145X,7.804761904761905,210
0440211697,8.909090909090908,11
0440211727,7.93298969072165,194
0440211891,7.117647058823529,17
0440212359,6.576923076923077,26
0440212561,8.58095238095238,105
0440212723,8.176470588235293,17
0440212812,7.2,15
0440213029,6.966666666666667,30
0440213282,7.423076923076923,26
0440213290,7.575,40
0440213320,7.714285714285714,14
0440213525,7.903448275862069,145
0440213991,6.6875,16
0440214041,7.586206896551724,174
0440214114,6.733333333333333,15
0440214424,7.2,15
0440214920,7.454545454545454,11
0440215285,7.083333333333333,12
0440215439,7.909090909090909,11
0440215625,8.471428571428572,70
0440215900,8.0,13
0440216745,7.0,23
044021680X,6.636363636363637,11
0440216818,7.583333333333333,12
0440216842,6.333333333333333,12
0440217466,7.611111111111111,18
0440217490,7.75,24
0440217512,7.333333333333333,18
0440217520,7.814814814814815,27
0440217547,7.068965517241379,29
0440217563,8.790697674418604,43
0440218535,7.451612903225806,31
044021873X,7.266666666666667,15
0440219078,8.637254901960784,102
0440220424,8.8,30
0440220602,7.431506849315069,146
0440220653,7.521739130434782,23
0440220688,7.083333333333333,12
0440220696,7.416666666666667,12
0440220793,7.166666666666667,12
044022103X,7.62,50
0440221099,7.6521739130434785,23
0440221315,7.592592592592593,27
0440221420,7.666666666666667,12
0440221471,7.743421052631579,152
0440221501,7.333333333333333,12
0440221595,7.964285714285714,56
044022165X,7.453237410071942,139
0440222028,8.347826086956522,23
0440222656,7.45,140
0440222818,7.526315789473684,19
0440222842,7.35,20
0440223016,6.684210526315789,19
0440223202,8.38888888888889,54
0440223237,7.615384615384615,13
044022330X,7.375,16
0440223571,7.15,20
0440223806,7.076923076923077,13
0440224047,7.636363636363637,11
0440224071,6.583333333333333,12
044022425X,8.727272727272727,33
0440224594,7.076923076923077,39
0440224624,7.228070175438597,57
0440224675,7.158415841584159,101
0440224705,7.0285714285714285,35
0440224713,7.230769230769231,13
0440224721,7.444444444444445,18
044022473X,7.947368421052632,19
0440224764,7.713286713286713,143
0440224772,7.866666666666666,15
0440224780,7.826086956521739,23
0440224810,7.153846153846154,13
0440224829,6.388888888888889,18
0440224837,7.956521739130435,23
0440224845,7.5,18
0440224853,7.518518518518518,27
0440224861,7.2727272727272725,11
0440225108,7.4375,16
0440225272,6.923076923076923,13
0440225299,7.25,24
0440225590,7.066666666666666,15
0440225698,6.0,15
0440225701,7.62406015037594,133
0440225817,7.071428571428571,28
0440225825,7.935483870967742,31
0440226104,7.5,98
0440226198,9.0,12
0440226406,7.625,16
0440226414,6.818181818181818,11
0440226430,7.55607476635514,214
0440226449,6.538461538461538,13
0440226686,7.357142857142857,14
0440228166,7.454545454545454,11
044022859X,8.294117647058824,17
0440228654,8.5,12
0440229499,8.454545454545455,22
0440234743,7.704142011834319,169
0440234859,7.7272727272727275,11
044023512X,7.3125,16
0440235146,7.2727272727272725,11
0440235154,6.583333333333333,12
0440235162,7.606060606060606,66
0440235464,6.545454545454546,11
0440235502,8.741935483870968,31
0440235596,7.578947368421052,95
044023574X,7.117647058823529,17
0440235774,6.909090909090909,22
0440235804,7.5,18
0440236053,7.4411764705882355,34
0440236061,7.384615384615385,26
0440236169,7.454545454545454,22
0440236665,6.923076923076923,13
0440236673,7.5,150
044023669X,7.25,20
0440236703,8.044444444444444,90
044023672X,7.833333333333333,12
0440236738,7.882352941176471,34
0440236754,6.571428571428571,14
0440236819,7.0,23
0440236851,7.6,15
0440236991,7.636363636363637,22
0440237009,7.545454545454546,11
0440237025,7.769230769230769,13
044023719X,7.0,11
044023722X,7.340425531914893,282
0440237262,7.478260869565218,23
0440237300,5.875,16
0440237416,7.444444444444445,18
0440237556,8.714285714285714,14
0440237688,8.925925925925926,27
0440241006,8.727272727272727,11
0440241073,7.285,200
0440241162,7.0285714285714285,35
044024126X,7.764705882352941,17
0440241413,7.634146341463414,41
0440241537,7.619565217391305,92
0440242002,6.434782608695652,23
0440295653,7.142857142857143,14
044029584X,6.75,16
0440295858,7.285714285714286,14
0440343194,9.068965517241379,29
0440343690,8.071428571428571,14
0440351626,7.153846153846154,13
0440400759,8.071428571428571,14
0440401585,8.333333333333334,24
0440403278,8.45,20
0440404193,8.695652173913043,23
0440405483,7.9411764705882355,17
0440406498,8.818181818181818,11
0440407028,8.615384615384615,13
0440407079,7.333333333333333,12
0440407524,8.227272727272727,22
0440414806,8.657894736842104,76
0440418321,9.136363636363637,22
044041833X,8.0,14
0440419468,8.263157894736842,19
0440422256,7.466666666666667,15
0440431808,8.571428571428571,14
0440435749,7.636363636363637,11
0440439884,7.975,40
0440445450,8.416666666666666,12
0440472431,8.153846153846153,13
0440484332,7.5,12
044048474X,8.227272727272727,22
0440486599,6.75,12
0440487617,8.4,30
0440495962,7.9,20
0440498058,8.876543209876543,81
0440501601,7.25,12
0440514428,8.0,23
0440539811,8.0625,16
0440900794,8.6,15
0440901588,8.863636363636363,22
0440904196,8.266666666666667,15
0440931800,7.636363636363637,11
0440932599,7.363636363636363,11
0440940001,8.19047619047619,42
0440944597,6.882352941176471,17
0440945151,8.461538461538462,13
0440967694,8.5625,32
0440972329,7.333333333333333,12
0440984696,8.416666666666666,12
044098761X,8.5,16
0440993717,6.769230769230769,13
0440995779,7.684210526315789,19
0440998050,8.597402597402597,77
044100069X,8.5,18
0441000916,8.027777777777779,36
0441001416,7.454545454545454,11
0441001971,8.379310344827585,29
0441002935,8.206896551724139,29
0441003257,8.195402298850574,87
0441003435,8.0,11
0441003745,8.333333333333334,27
0441004326,8.105263157894736,19
0441004520,8.172413793103448,29
0441005241,8.24,25
0441005489,7.8,45
0441005748,7.956521739130435,23
0441005764,6.904761904761905,21
0441005837,7.6923076923076925,13
0441006256,7.363636363636363,11
0441007813,8.052631578947368,19
0441008534,8.0,27
0441008615,9.0,15
0441008658,8.23076923076923,13
0441009239,7.833333333333333,24
0441010512,8.16,25
0441068804,9.25,12
0441089348,7.416666666666667,12
0441102670,7.916666666666667,24
0441104029,7.7368421052631575,19
0441117732,8.0,12
0441135560,7.076923076923077,13
0441172695,8.125,24
0441172717,8.973333333333333,75
0441294677,7.461538461538462,13
0441304834,7.461538461538462,52
0441328008,7.25,12
0441328091,8.6,15
0441359175,5.875,16
0441478123,8.157894736842104,19
0441569595,7.6103896103896105,77
0441627404,7.931034482758621,29
0441644511,7.857142857142857,14
044166251X,7.388888888888889,18
0441735762,8.76923076923077,13
0441783589,7.78125,32
0441790348,8.333333333333334,72
0441810764,8.307692307692308,13
0441865038,6.7272727272727275,11
0445406518,7.766666666666667,30
0446301582,7.461538461538462,13
0446310492,9.1875,16
0446310786,8.94392523364486,214
0446322180,7.730769230769231,26
0446341916,7.090909090909091,11
0446343455,7.466666666666667,30
0446350109,6.6,20
0446350982,8.0,23
0446352764,8.384615384615385,13
0446353205,8.777777777777779,18
0446353957,7.739130434782608,23
0446354678,6.928571428571429,14
0446354732,6.681818181818182,22
0446356611,7.6923076923076925,13
0446356832,7.083333333333333,12
0446356875,8.083333333333334,12
0446357405,7.6,15
0446357421,8.272727272727273,11
0446358576,7.611111111111111,18
0446359750,7.4375,16
0446359866,7.5344827586206895,58
0446360589,7.057142857142857,35
0446360732,8.083333333333334,12
0446360856,7.636363636363637,22
0446363251,7.0,40
0446363669,6.6875,16
0446364150,6.454545454545454,11
0446364193,8.03448275862069,116
0446364266,7.866666666666666,15
0446364282,6.571428571428571,14
0446364495,7.48,25
0446364622,8.363636363636363,11
0446364703,6.7272727272727275,11
0446364754,7.363636363636363,11
0446364762,6.842105263157895,19
0446364800,7.7560975609756095,41
0446365386,8.976190476190476,42
0446365505,7.1,20
0446387878,7.88,25
0446391301,7.785714285714286,42
0446394521,7.56140350877193,57
0446400157,7.214285714285714,14
044651506X,7.545454545454546,11
0446515078,6.869565217391305,23
0446516317,8.083333333333334,12
044651652X,7.506578947368421,152
0446516538,6.42,50
0446516570,8.5,18
044651747X,6.55,20
0446518581,6.391304347826087,23
044651862X,7.22972972972973,74
0446519081,6.461538461538462,26
0446519138,7.877551020408164,49
0446519723,7.588235294117647,17
0446519790,7.533333333333333,15
0446519804,7.6,15
0446520802,8.410714285714286,56
044652087X,8.136363636363637,22
0446521582,7.555555555555555,18
0446522597,7.705882352941177,17
0446522740,7.6923076923076925,13
0446523569,8.325,40
0446524131,7.636363636363637,11
0446525502,8.1,40
0446525537,7.575,40
0446525731,7.6,30
0446525774,6.857142857142857,21
0446525804,7.28,25
0446526126,7.181818181818182,11
0446527017,6.166666666666667,24
0446527033,7.439024390243903,41
0446527041,7.916666666666667,24
0446527130,7.611111111111111,18
0446527165,7.515151515151516,33
0446527289,6.909090909090909,11
0446527297,7.368421052631579,19
0446527785,7.355555555555555,45
0446527793,7.9375,32
0446530077,7.0,39
0446530239,7.15,20
0446530387,7.590909090909091,22
0446530522,8.324324324324325,37
0446530891,7.464285714285714,28
0446531316,7.357142857142857,14
0446531332,7.7846153846153845,65
0446531480,7.7272727272727275,11
0446532231,8.337078651685394,89
0446532452,8.5,34
0446600253,8.0,25
0446600342,7.636363636363637,11
0446600415,7.888888888888889,18
0446600474,6.454545454545454,22
0446600660,7.923076923076923,26
0446601241,7.864197530864198,81
0446601640,6.944444444444445,18
0446601977,8.3,20
0446602213,7.0,12
0446602345,7.428571428571429,14
0446602450,6.846153846153846,13
0446602612,7.966666666666667,30
0446602620,8.023809523809524,42
0446602744,5.722222222222222,18
0446603309,7.904761904761905,21
0446603392,7.125,16
0446603422,7.933333333333334,30
0446603503,7.0,14
0446603589,7.6976744186046515,43
0446603716,7.552631578947368,38
0446603929,6.6875,32
0446604089,7.3478260869565215,23
0446604232,7.269230769230769,26
0446604275,7.05,20
0446604402,6.722222222222222,18
0446604658,7.733333333333333,30
0446604666,7.698630136986301,73
0446604801,7.838235294117647,68
0446604844,7.222222222222222,45
0446605239,7.689320388349515,206
0446605336,8.25,12
0446605409,7.695652173913044,46
0446605484,8.117647058823529,85
0446605573,7.909090909090909,11
0446605581,7.2105263157894735,19
0446606189,8.0,77
0446606243,7.625,16
0446606251,7.5,18
0446606324,7.2727272727272725,55
0446606383,7.310344827586207,29
0446606812,7.435114503816794,131
0446607193,7.487804878048781,41
0446607207,7.181818181818182,22
0446607274,6.764705882352941,17
0446607339,7.571428571428571,14
0446607657,7.510204081632653,98
0446607711,7.163636363636364,55
0446608122,7.4375,16
0446608262,8.052631578947368,38
0446608386,6.4375,16
0446608602,6.884615384615385,26
0446608653,7.9,20
0446608815,7.416666666666667,72
0446608890,7.325581395348837,43
0446608955,7.854838709677419,124
0446609145,7.722222222222222,18
0446609323,7.2631578947368425,38
0446609404,7.507936507936508,63
0446609617,7.681818181818182,22
0446609781,7.8,15
0446609943,7.035714285714286,28
0446610038,7.728813559322034,177
0446610100,8.019607843137255,51
0446610127,6.2,15
0446610178,6.48,25
0446610232,7.571428571428571,14
0446610399,7.415730337078652,89
0446610542,7.2727272727272725,44
0446610550,7.222222222222222,18
044661064X,7.724137931034483,29
0446610771,8.25,12
044661095X,5.481481481481482,27
0446611085,7.666666666666667,69
0446611212,7.695652173913044,92
0446611239,7.8,30
0446611379,6.5,12
0446611476,7.894736842105263,19
0446611611,8.033333333333333,30
044661162X,7.5,32
0446611638,8.09375,32
0446611778,7.333333333333333,39
0446611808,7.82,50
0446611867,7.486238532110092,109
0446611913,8.0,30
0446611921,7.25,32
044661193X,7.512820512820513,39
0446612510,7.4,15
0446612545,7.836538461538462,104
0446612626,6.533333333333333,15
0446612731,7.875,16
0446612790,7.722222222222222,90
0446613266,7.704545454545454,44
0446613436,7.935483870967742,31
0446613444,8.0,13
0446613843,7.703703703703703,27
0446615145,6.6923076923076925,13
0446667900,7.523809523809524,42
0446670111,7.788461538461538,52
0446670251,7.7555555555555555,90
0446671002,6.7631578947368425,38
0446672211,8.142372881355932,295
0446672351,8.352941176470589,17
0446673544,6.184210526315789,38
0446675059,8.04,50
0446675776,7.882352941176471,17
0446676098,8.3,30
0446677450,8.166666666666666,42
0446678457,7.75,32
0446679364,7.6875,32
0446679593,7.7125,80
0446691798,8.071428571428571,14
0446692298,8.0,17
0446802204,7.454545454545454,11
0448095017,7.913043478260869,23
0449000265,7.666666666666667,12
0449000869,6.818181818181818,11
0449001245,7.7272727272727275,11
0449002411,7.28,25
0449002632,8.125,32
0449002985,7.733333333333333,15
0449003183,7.545454545454546,11
0449003701,6.882352941176471,17
044900371X,7.657894736842105,38
0449003787,7.333333333333333,66
0449003795,7.2592592592592595,81
0449003981,7.962962962962963,27
044900483X,7.8,15
0449005615,8.483333333333333,120
0449005836,6.9523809523809526,21
0449005844,8.090909090909092,11
0449005909,7.961538461538462,26
0449006344,7.666666666666667,15
0449006522,7.627450980392157,51
0449006530,7.5,32
0449006565,7.8,15
0449134482,7.037037037037037,27
0449149056,7.636363636363637,11
0449149676,7.777777777777778,27
0449149900,5.545454545454546,11
0449149986,7.133333333333334,15
0449203794,7.818181818181818,33
0449204324,7.5,24
0449205878,7.8,15
0449206211,7.2727272727272725,11
0449206475,7.875,16
0449207145,8.454545454545455,11
0449207544,8.25,12
0449207757,7.545454545454546,11
0449208109,8.357142857142858,14
0449208133,8.38888888888889,18
0449208281,8.153846153846153,13
0449208672,7.608695652173913,23
0449210820,8.083333333333334,12
0449211479,8.0625,16
0449212602,8.495495495495495,111
0449212750,6.428571428571429,14
0449213145,7.2727272727272725,11
0449213447,8.115384615384615,26
0449213730,7.666666666666667,18
0449213943,8.53125,32
0449215296,8.578947368421053,19
0449216861,7.071428571428571,14
0449217264,7.666666666666667,18
0449217493,7.111111111111111,18
0449219364,8.0,60
0449219372,7.454545454545454,11
0449219410,8.19047619047619,21
0449219461,7.75,52
0449219569,7.538461538461538,13
0449220184,7.461538461538462,13
044922046X,7.533333333333333,30
0449221180,7.958333333333333,24
0449221393,6.916666666666667,12
0449221482,7.963636363636364,55
0449221490,7.680851063829787,47
0449221504,7.659574468085107,47
0449221512,7.5636363636363635,55
0449223043,6.4,15
0449223345,7.277777777777778,18
0449223604,7.822222222222222,45
0449223612,7.489795918367347,49
0449223795,7.166666666666667,12
0449223833,7.769230769230769,13
0449224392,7.5,12
0449225046,7.117647058823529,17
0449225151,7.470588235294118,17
0449227421,7.551724137931035,29
0449227545,6.933333333333334,15
0449232921,7.25,12
0449235998,7.916666666666667,12
0449300021,8.571428571428571,14
0449702545,7.6875,16
0449702766,8.384615384615385,13
0449904067,8.0,13
0449907481,7.527027027027027,74
0449908798,6.7368421052631575,19
044990928X,8.6,20
0449909735,8.090909090909092,11
0449910237,7.153846153846154,26
0449910571,7.458333333333333,24
0449910830,7.8,15
0449911004,7.818181818181818,33
0449911012,7.916666666666667,12
0449911357,8.307692307692308,13
0449911446,8.15625,32
0449911519,8.479166666666666,48
0449911594,7.454545454545454,11
0449912558,8.24,50
0450411435,7.769230769230769,13
0451092163,8.76923076923077,13
0451099648,7.45,20
0451117298,8.0,11
0451124340,8.208333333333334,24
0451128370,7.666666666666667,15
0451132378,8.23076923076923,26
0451137965,7.666666666666667,39
0451141083,6.842105263157895,19
0451142934,7.975609756097561,41
0451146425,7.214285714285714,14
0451147367,7.8,25
0451149513,8.333333333333334,21
0451151259,8.128205128205128,39
0451153553,8.11111111111111,45
0451155750,7.5,38
0451156609,7.16,75
0451157443,7.16,25
0451160312,8.058823529411764,17
0451160444,8.105263157894736,19
0451160525,8.137931034482758,58
0451160533,7.5,12
0451160916,8.347826086956522,23
0451160959,9.0,13
0451161343,7.689655172413793,29
0451161351,7.4411764705882355,34
0451161394,7.7272727272727275,11
0451162072,7.72,25
0451162145,7.0,14
0451162188,7.357142857142857,14
0451163494,6.583333333333333,12
0451163524,8.24390243902439,41
0451163966,8.5,54
0451165594,7.166666666666667,12
0451166582,8.421052631578947,38
0451166604,8.4,15
0451166892,8.39080459770115,87
0451167317,7.632352941176471,68
0451167538,8.08695652173913,23
0451167716,8.764705882352942,34
0451167783,8.0,13
0451167805,7.8,30
0451168089,8.384615384615385,13
0451168615,8.068965517241379,29
0451168690,6.928571428571429,14
0451169514,8.068181818181818,44
0451169522,8.10204081632653,49
0451169530,8.485714285714286,70
0451170113,7.888888888888889,18
0451170385,7.65,40
0451171357,8.916666666666666,12
0451172817,7.942857142857143,70
0451173139,7.241379310344827,29
0451173317,8.5,26
0451176464,7.367647058823529,68
0451176723,6.642857142857143,14
0451177096,7.833333333333333,60
0451179188,7.666666666666667,12
0451179285,8.826086956521738,23
0451180232,7.9787234042553195,47
0451180410,7.333333333333333,24
0451180429,7.571428571428571,28
0451181379,7.511627906976744,43
0451182979,7.5,12
0451183665,6.950819672131147,61
0451183940,8.285714285714286,14
0451184327,5.5,16
0451184386,7.75,12
0451184718,7.7272727272727275,22
0451184726,7.888888888888889,18
0451184963,7.703703703703703,81
0451186362,7.617021276595745,47
0451186648,7.6923076923076925,13
0451186923,7.954545454545454,22
0451187849,8.928571428571429,14
0451187903,8.31578947368421,19
0451188454,8.214285714285714,42
0451188462,7.285714285714286,42
0451188470,6.636363636363637,11
0451188489,7.5,26
0451190491,8.473684210526315,38
0451190521,7.787878787878788,33
0451190548,7.911764705882353,34
0451190556,8.384615384615385,26
0451190564,8.518518518518519,27
0451190572,8.4,25
0451191013,6.7407407407407405,27
0451191137,7.8,25
0451191145,8.137931034482758,58
0451191153,8.307692307692308,39
0451191722,7.2727272727272725,11
0451192001,8.473684210526315,19
0451192036,8.285714285714286,21
0451194004,7.583333333333333,12
0451194861,8.68421052631579,19
0451196716,7.857142857142857,21
0451196856,6.916666666666667,12
0451197038,7.571428571428571,14
0451197399,8.0,30
0451197410,7.705882352941177,17
0451197747,7.3125,32
0451198387,7.0,12
0451198638,7.533333333333333,15
0451199685,7.25,16
0451200101,7.2631578947368425,19
0451200152,6.818181818181818,11
0451201558,7.176470588235294,17
0451201744,7.818181818181818,11
0451202244,7.769230769230769,13
0451202317,7.285714285714286,14
0451202341,7.2745098039215685,51
0451202473,8.0625,16
0451202503,7.24,25
0451202538,6.142857142857143,14
0451202821,8.454545454545455,11
0451202856,7.642857142857143,14
0451203070,8.0,17
0451203593,7.708333333333333,24
0451203771,7.6,65
0451203895,5.653846153846154,52
0451203933,7.857142857142857,14
0451204115,7.461538461538462,13
0451204123,6.769230769230769,13
0451204301,8.466666666666667,15
0451204530,7.061224489795919,49
0451204891,7.5,24
0451204948,8.0,15
0451204956,7.555555555555555,18
0451205146,8.31578947368421,19
0451205421,7.487804878048781,41
0451205561,7.166666666666667,12
0451205626,7.380952380952381,21
0451205774,6.2727272727272725,11
0451206002,7.5,18
0451206525,7.738095238095238,42
0451206673,7.869565217391305,23
0451206711,7.647058823529412,17
0451206878,6.333333333333333,12
0451207246,7.722222222222222,18
0451207521,7.48936170212766,47
0451207645,8.066666666666666,15
0451207947,7.6,15
0451208080,7.25,16
0451208765,7.365853658536586,41
0451208811,7.35,20
0451208862,7.642857142857143,14
0451209028,7.2727272727272725,11
0451209710,7.25,12
0451209907,7.675,40
0451210158,7.222222222222222,18
0451210557,8.0,12
0451210638,7.235294117647059,17
0451210743,7.75,28
0451403703,7.5,22
0451408462,7.785714285714286,14
0451408888,5.526315789473684,19
0451408977,7.923076923076923,13
0451409000,7.5,18
0451409256,7.882352941176471,17
0451409361,7.166666666666667,12
0451409973,7.541666666666667,24
0451410319,7.647058823529412,17
0451410556,7.722222222222222,18
0451410947,7.08,25
0451411137,8.454545454545455,11
0451450523,8.166666666666666,12
0451451430,5.769230769230769,13
0451451538,7.642857142857143,14
0451452011,8.727272727272727,11
0451452615,7.0,14
0451454243,8.0,21
0451454537,7.090909090909091,11
0451456521,7.590909090909091,22
0451456718,8.454545454545455,22
0451457811,8.285714285714286,21
0451457994,9.0,13
0451519841,8.88888888888889,18
0451521285,8.23076923076923,13
0451521951,7.5,16
0451523377,8.310344827586206,29
0451523385,7.533333333333333,15
0451523415,8.538461538461538,13
0451523733,7.5,12
0451524667,8.285714285714286,14
0451524829,8.090909090909092,11
0451524934,8.772277227722773,101
0451525264,8.583333333333334,12
0451525795,8.636363636363637,11
0451526341,8.369565217391305,92
0451526554,8.866666666666667,15
0451526562,7.545454545454546,11
0451628039,8.636363636363637,11
0451821971,7.7272727272727275,11
0452257743,6.928571428571429,14
0452260116,7.339622641509434,53
0452261368,9.0,11
0452262143,8.416666666666666,24
0452262933,8.727272727272727,11
0452264464,7.772151898734177,79
0452264790,6.636363636363637,11
0452266564,6.944444444444445,36
0452268060,7.25,48
0452269571,8.238095238095237,63
0452269652,7.421052631578948,19
0452272319,8.142857142857142,14
0452274427,8.76923076923077,13
0452277337,7.130434782608695,23
0452278902,7.833333333333333,24
0452279070,7.416666666666667,12
0452279178,8.228571428571428,35
0452280397,8.090909090909092,11
0452280621,7.326086956521739,46
0452281032,8.409090909090908,22
0452281091,7.090909090909091,11
0452281202,7.266666666666667,15
0452281423,6.75,16
0452281431,7.916666666666667,12
0452281458,7.181818181818182,11
0452281636,7.2,15
0452281679,7.1,20
0452281725,7.5,22
0452281784,6.333333333333333,27
0452281881,7.304347826086956,23
0452281903,7.769230769230769,39
0452282128,7.1,20
0452282152,7.982014388489208,278
0452282195,7.36,50
0452282268,7.2727272727272725,11
0452282276,8.538461538461538,13
0452282829,7.057553956834532,139
0452282934,7.5,14
0452283027,7.052631578947368,19
0452283086,7.769230769230769,13
0452283205,7.455882352941177,68
0452283442,7.675,40
0452283795,7.153846153846154,13
0452283868,7.277777777777778,18
0452283914,8.714285714285714,14
0452283930,7.214285714285714,14
0452284295,7.166666666666667,24
0452284449,7.839285714285714,56
0452284937,7.809523809523809,21
0452285011,8.454545454545455,11
0452285186,8.384615384615385,13
0486264645,7.315789473684211,19
0486264785,8.571428571428571,14
0486268705,8.384615384615385,13
0486268780,7.083333333333333,12
0486270629,6.636363636363637,11
048627263X,7.958333333333333,24
0486275639,8.833333333333334,12
0486277860,8.25,12
0486282112,7.9411764705882355,17
0486284735,8.764705882352942,17
0486284999,8.846153846153847,13
050552354X,8.333333333333334,15
0505523728,8.545454545454545,11
0505523752,8.142857142857142,14
0505523892,8.461538461538462,13
0505524090,8.375,16
0505524503,8.272727272727273,11
0505525526,7.666666666666667,18
0515087122,7.458333333333333,24
0515087947,7.8125,16
051508901X,7.0,12
0515090166,7.611111111111111,18
0515090174,7.0344827586206895,29
0515090379,7.333333333333333,12
0515090506,7.363636363636363,22
0515093203,7.181818181818182,22
0515093556,6.708333333333333,24
0515094773,7.461538461538462,13
0515094978,7.111111111111111,18
0515095826,6.966666666666667,30
0515099546,6.882352941176471,17
0515102636,8.615384615384615,26
0515102652,7.392857142857143,28
0515103292,8.043478260869565,23
0515103969,7.923076923076923,13
051510521X,7.0,12
051510566X,6.827586206896552,29
0515107662,8.444444444444445,18
0515107867,8.117647058823529,17
0515108030,7.583333333333333,12
0515109509,7.714285714285714,14
0515110396,7.142857142857143,14
051511054X,7.285714285714286,14
0515110973,7.555555555555555,18
0515111279,7.25,20
0515111317,7.066666666666666,15
051511264X,6.4,15
051511331X,8.0,13
0515113328,7.818181818181818,11
0515114006,7.647058823529412,17
0515114693,8.25,28
0515115630,7.181818181818182,11
0515115649,6.947368421052632,19
051511605X,7.1875,16
0515116068,6.888888888888889,18
0515116173,8.083333333333334,12
0515116750,8.222222222222221,18
0515117234,7.125,16
051511779X,7.896551724137931,29
0515118230,7.3,20
0515118559,7.809523809523809,21
0515118656,7.333333333333333,27
0515119202,7.105263157894737,19
0515119644,7.090909090909091,22
0515119652,7.363636363636363,11
0515119784,7.695652173913044,23
051511992X,7.828571428571428,35
0515120006,7.375,24
0515120278,6.611111111111111,18
0515120456,7.411764705882353,17
0515120618,7.794117647058823,34
0515120871,7.882352941176471,17
0515120898,7.88,25
0515121495,6.809523809523809,21
0515121843,7.897435897435898,39
051512219X,7.275862068965517,29
0515122408,7.466666666666667,15
0515122491,7.625,24
0515122564,6.615384615384615,13
0515122734,8.35483870967742,31
